Key	WorldX	WorldY	WorldZ	Classname	micFileName	Eventnumber	Posixtime	ImgX1	ImgY1	ImgX2	ImgY2
153	205296.392485	546106.262773	23.980781	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651461864.791749.mic	130719	2022-05-02 03:25:22.391007(utc)	622	314	742	350
154	202950.832487	546146.084962	40.119598	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457064.769087.mic	82181	2022-05-02 02:04:28.669386(utc)	84	880	236	912
155	203138.047331	546249.075032	54.328835	HighSpeed_limit	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74544	2022-05-02 01:51:44.947388(utc)	1490	285	1556	365
156	203817.661589	545870.848790	52.688634	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651460484.772849.mic	116689	2022-05-02 03:01:59.472380(utc)	927	888	1049	922
157	203847.296965	545738.892797	48.074076	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460484.772849.mic	116509	2022-05-02 03:01:41.472617(utc)	57	882	205	914
158	203641.664397	546397.139867	53.151316	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459404.777647.mic	105823	2022-05-02 02:43:52.877663(utc)	1248	757	1306	765
159	203634.347624	546426.524907	53.564459	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456524.750915.mic	77115	2022-05-02 01:56:02.053060(utc)	1501	895	1633	935
160	204191.126005	547161.592107	26.162480	Disable_Protect	2205020940_M010C45L12G031_1846/01_camera/01/1651455684.751435.mic	68607	2022-05-02 01:41:51.251622(utc)	1540	309	1608	383
161	203698.225798	546265.631002	49.808802	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459404.777647.mic	106120	2022-05-02 02:44:22.576265(utc)	30	940	180	980
162	202921.524016	546124.560508	38.314925	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459284.774647.mic	104478	2022-05-02 02:41:38.375585(utc)	1461	909	1581	941
163	203133.242277	546497.219915	48.624702	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74831	2022-05-02 01:52:13.647980(utc)	473	877	601	911
164	204146.970610	547167.676580	28.155600	ChildProtect	2205020940_M010C45L12G031_1846/01_camera/01/1651455624.753113.mic	68160	2022-05-02 01:41:06.554505(utc)	1061	533	1083	563
165	201872.249113	545819.595800	36.476345	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457244.773796.mic	84268	2022-05-02 02:07:57.373765(utc)	1010	360	1208	476
166	201894.946135	545753.821599	26.209577	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457244.773796.mic	84127	2022-05-02 02:07:43.272232(utc)	922	871	1004	891
167	203803.771696	545874.586003	53.016699	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460484.772849.mic	116808	2022-05-02 03:02:11.372490(utc)	249	863	339	881
168	204569.719939	546320.921208	44.974902	CrossWalk	2205020940_M010C45L12G031_1846/01_camera/01/1651461624.790730.mic	128140	2022-05-02 03:21:04.489896(utc)	1501	246	1651	416
169	205159.925032	546059.527940	20.559579	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461444.787913.mic	126340	2022-05-02 03:18:04.489138(utc)	1481	901	1599	931
170	203108.910612	546219.593518	48.503066	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457004.769330.mic	81885	2022-05-02 02:03:59.070639(utc)	1092	879	1188	903
171	203800.412688	545899.569768	53.541659	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460484.772849.mic	116855	2022-05-02 03:02:16.072444(utc)	96	951	272	995
172	203945.397795	545683.336827	42.552818	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460364.773217.mic	115233	2022-05-02 02:59:33.873265(utc)	1494	919	1604	949
173	204658.913084	546083.247329	38.370725	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461564.789060.mic	127502	2022-05-02 03:20:00.690023(utc)	39	909	213	951
174	203134.718962	546248.623983	54.073792	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74565	2022-05-02 01:51:47.047419(utc)	997	335	1095	385
175	205010.057379	546717.507268	29.146185	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461264.786495.mic	124373	2022-05-02 03:14:47.888201(utc)	331	918	493	966
176	205038.448195	545297.720525	21.236580	BikeParking	2205020940_M010C45L12G031_1846/01_camera/01/1651462944.795959.mic	141251	2022-05-02 03:42:55.596309(utc)	1484	497	1572	597
177	203861.175871	545673.732579	46.591048	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651459584.775918.mic	107771	2022-05-02 02:47:07.674478(utc)	1551	222	1685	494
178	202631.370207	546293.442327	35.182338	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456644.757130.mic	78459	2022-05-02 01:58:16.458886(utc)	125	914	287	956
179	202630.510588	546295.467061	35.301768	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456644.757130.mic	78461	2022-05-02 01:58:16.659007(utc)	131	909	293	951
180	202992.610930	546863.252080	25.213042	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456824.763809.mic	79751	2022-05-02 02:00:25.663911(utc)	105	905	267	945
181	203397.454436	545486.270513	42.092032	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459764.776854.mic	109322	2022-05-02 02:49:42.775077(utc)	55	932	235	980
182	203107.304655	546207.017354	48.704889	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651459284.774647.mic	104920	2022-05-02 02:42:22.575613(utc)	1	914	137	954
183	203165.473234	546242.343541	48.765717	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456224.748721.mic	74232	2022-05-02 01:51:13.749418(utc)	948	889	1042	915
184	204785.004118	545979.756917	29.021846	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461024.783876.mic	122192	2022-05-02 03:11:09.784191(utc)	1090	887	1190	915
185	201884.611906	545764.875463	32.702495	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651457244.773796.mic	84187	2022-05-02 02:07:49.279823(utc)	1172	399	1260	433
186	203589.863249	546648.055486	45.710787	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651455504.752286.mic	66916	2022-05-02 01:39:02.151338(utc)	1406	892	1578	948
187	204194.648161	547162.873967	26.465046	Uturn	2205020940_M010C45L12G031_1846/01_camera/01/1651455684.751435.mic	68605	2022-05-02 01:41:51.059274(utc)	1316	336	1364	392
188	204326.789336	546893.331487	26.294608	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651454844.744415.mic	60150	2022-05-02 01:27:45.545865(utc)	1560	317	1658	537
189	205299.247160	546104.413195	18.132943	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461444.787913.mic	126010	2022-05-02 03:17:31.587893(utc)	119	905	237	935
190	203628.466154	546394.516393	56.395030	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651459404.777647.mic	105828	2022-05-02 02:43:53.377378(utc)	1619	268	1733	530
191	205278.720457	546059.631841	21.574987	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651462644.794708.mic	137975	2022-05-02 03:37:27.993616(utc)	1637	257	1757	521
192	205265.949309	546084.685178	18.855181	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461444.787913.mic	126083	2022-05-02 03:17:38.888075(utc)	1678	923	1790	957
193	201850.973234	546376.828038	29.801741	BusRoad	2205020940_M010C45L12G031_1846/01_camera/01/1651453104.739348.mic	42631	2022-05-02 00:58:33.638739(utc)	1596	308	1822	452
194	203869.218840	545663.343968	42.574176	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459584.775918.mic	107789	2022-05-02 02:47:09.474235(utc)	596	889	716	925
195	204562.238097	546310.648595	41.588217	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461624.790730.mic	128123	2022-05-02 03:21:02.789937(utc)	50	860	182	888
196	203171.495817	546248.726216	48.855094	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456224.748721.mic	74150	2022-05-02 01:51:05.548621(utc)	1554	930	1682	962
197	203115.284880	546173.432019	49.677710	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651458564.782298.mic	97258	2022-05-02 02:29:36.379990(utc)	1245	883	1349	913
198	203495.751677	546903.519231	24.601582	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456464.748521.mic	76538	2022-05-02 01:55:04.349812(utc)	1291	879	1413	909
199	203159.532561	546231.573049	54.757193	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651456224.748721.mic	74263	2022-05-02 01:51:16.849928(utc)	132	281	280	327
200	203800.008269	545885.199208	56.341586	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651460484.772849.mic	116823	2022-05-02 03:02:12.872148(utc)	287	520	327	610
201	202894.487639	546126.059270	37.371300	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457064.769087.mic	82244	2022-05-02 02:04:34.971748(utc)	276	861	398	889
202	204877.537909	545997.225385	27.869884	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461504.788587.mic	126692	2022-05-02 03:18:39.690560(utc)	1110	899	1240	931
203	205008.689104	546014.959554	21.728762	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651462524.793505.mic	137139	2022-05-02 03:36:04.393005(utc)	0	904	130	944
204	205240.371825	546240.914830	25.484920	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460904.780744.mic	121131	2022-05-02 03:09:23.683436(utc)	82	933	208	969
205	204658.444639	546084.998285	38.569154	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461564.789060.mic	127504	2022-05-02 03:20:00.890141(utc)	150	884	294	918
206	203135.720915	546248.854741	54.753605	Uturn	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74543	2022-05-02 01:51:44.847321(utc)	1358	299	1410	369
207	203818.995207	545883.121083	52.669310	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460484.772849.mic	116787	2022-05-02 03:02:09.272460(utc)	1603	831	1675	843
208	202992.852873	546847.289067	25.469308	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456824.763809.mic	79776	2022-05-02 02:00:28.163230(utc)	1156	883	1284	917
209	203139.230559	546229.588414	48.919877	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456284.747679.mic	74510	2022-05-02 01:51:41.547575(utc)	1	830	101	852
210	204695.253447	545967.520299	32.615136	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651460244.772686.mic	114056	2022-05-02 02:57:36.172384(utc)	1687	266	1807	506
211	203416.222502	545485.235234	49.117047	Uturn	2205020940_M010C45L12G031_1846/01_camera/01/1651459764.776854.mic	109211	2022-05-02 02:49:31.676828(utc)	797	316	853	370
212	203417.711882	545484.432378	42.373737	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459764.776854.mic	109266	2022-05-02 02:49:37.175691(utc)	293	924	407	958
213	204548.093352	546313.490163	45.155973	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651460184.772860.mic	113647	2022-05-02 02:56:55.272697(utc)	1509	232	1615	456
214	205005.139521	545293.841680	18.609095	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651462944.795959.mic	141351	2022-05-02 03:43:05.596439(utc)	1193	845	1295	867
215	203848.016447	545736.940007	47.990633	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460484.772849.mic	116506	2022-05-02 03:01:41.172559(utc)	14	893	176	933
216	201897.226408	545752.252111	26.144763	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457244.773796.mic	84118	2022-05-02 02:07:42.372248(utc)	802	904	896	928
217	205160.419386	546031.976033	19.966124	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651462584.794253.mic	137531	2022-05-02 03:36:43.594573(utc)	1620	924	1736	954
218	204985.663073	546807.196294	24.067267	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651455084.747869.mic	62796	2022-05-02 01:32:10.148560(utc)	626	878	724	902
219	202693.066984	546755.060735	35.963883	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651456764.762240.mic	79358	2022-05-02 01:59:46.363124(utc)	1614	301	1714	487
220	205038.417494	545297.826177	22.010593	CrossWalk	2205020940_M010C45L12G031_1846/01_camera/01/1651462944.795959.mic	141258	2022-05-02 03:42:56.296315(utc)	1650	304	1766	438
221	204688.520750	545957.769231	32.501877	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651460244.772686.mic	114151	2022-05-02 02:57:45.673235(utc)	1721	434	1777	582
222	204708.242491	545961.832860	29.054789	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460244.772686.mic	114066	2022-05-02 02:57:37.172478(utc)	85	850	179	872
223	204728.813566	545963.435613	34.886760	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651461564.789060.mic	127150	2022-05-02 03:19:25.489127(utc)	641	328	759	360
224	201886.030607	545765.688268	33.512514	RightRotate	2205020940_M010C45L12G031_1846/01_camera/01/1651457244.773796.mic	84183	2022-05-02 02:07:48.872922(utc)	1337	325	1389	379
225	204981.619853	546819.854253	23.471568	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651455084.747869.mic	62758	2022-05-02 01:32:06.348604(utc)	584	906	764	956
226	204068.040434	545728.047582	39.601670	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651460304.773629.mic	114962	2022-05-02 02:59:06.773689(utc)	1495	295	1599	539
227	203163.869719	545393.195317	40.917878	HighSpeed_limit	2205020940_M010C45L12G031_1846/01_camera/01/1651458684.778449.mic	98376	2022-05-02 02:31:28.178154(utc)	1623	258	1787	422
228	203182.511687	546251.671407	53.060608	BikeAndPedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651456164.749971.mic	73708	2022-05-02 01:50:21.348788(utc)	1302	298	1382	378
229	202996.488859	546857.755864	25.342922	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456824.763809.mic	79765	2022-05-02 02:00:27.063254(utc)	133	895	265	929
230	204729.727003	545960.570806	34.919791	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651461564.789060.mic	127157	2022-05-02 03:19:26.189150(utc)	346	291	478	325
231	203147.686247	546241.216207	48.725950	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456224.748721.mic	74298	2022-05-02 01:51:20.347577(utc)	1685	942	1809	976
232	205006.648623	545298.366704	23.925235	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651462944.795959.mic	141351	2022-05-02 03:43:05.596439(utc)	1637	249	1815	325
233	202997.129973	546178.112424	45.465610	Yield	2205020940_M010C45L12G031_1846/01_camera/01/1651456584.755200.mic	77879	2022-05-02 01:57:18.456748(utc)	899	603	915	607
234	204729.258147	545961.973790	35.548086	Uturn	2205020940_M010C45L12G031_1846/01_camera/01/1651461504.788587.mic	126870	2022-05-02 03:18:57.489027(utc)	711	379	759	425
235	203695.663420	546274.993611	49.796637	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459404.777647.mic	106102	2022-05-02 02:44:20.775863(utc)	6	927	142	963
236	202694.530607	546763.243169	32.730181	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651456764.762240.mic	79362	2022-05-02 01:59:46.763092(utc)	377	908	497	942
237	205302.901243	546065.309388	17.260584	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651462644.794708.mic	138023	2022-05-02 03:37:32.793601(utc)	1388	895	1502	927
238	203115.515837	546165.719060	49.903601	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651458564.782298.mic	97277	2022-05-02 02:29:38.279944(utc)	1176	880	1298	910
239	202528.957609	546598.979405	32.959713	CrossWalk	2205020940_M010C45L12G031_1846/01_camera/01/1651456704.759356.mic	78927	2022-05-02 01:59:03.261488(utc)	1269	273	1381	399
240	203450.527556	547047.485601	23.180323	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651456404.748720.mic	76090	2022-05-02 01:54:19.547297(utc)	1640	267	1714	471
241	205153.479857	546054.345227	20.561181	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461024.783876.mic	121789	2022-05-02 03:10:29.484232(utc)	981	879	1101	911
242	202968.598601	546861.562871	27.698299	CrossWalk	2205020940_M010C45L12G031_1846/01_camera/01/1651456764.762240.mic	79700	2022-05-02 02:00:20.562825(utc)	1648	438	1804	596
243	204115.173491	546513.398625	30.698423	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460724.778853.mic	119019	2022-05-02 03:05:52.478359(utc)	1261	887	1383	915
244	203800.984343	545893.619069	53.317320	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651460484.772849.mic	116844	2022-05-02 03:02:14.972191(utc)	92	915	206	943
245	204548.177550	546313.342580	43.992023	CrossWalk	2205020940_M010C45L12G031_1846/01_camera/01/1651460184.772860.mic	113649	2022-05-02 02:56:55.472640(utc)	1640	425	1810	599
246	205120.449019	546029.634252	19.868700	TrafficLight_pedestrian	2205020940_M010C45L12G031_1846/01_camera/01/1651462524.793505.mic	137282	2022-05-02 03:36:18.693361(utc)	1214	863	1310	889
247	203627.788542	546401.832128	53.288798	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459404.777647.mic	105826	2022-05-02 02:43:53.177582(utc)	339	914	467	948
248	203437.086882	547057.976873	25.044793	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651456404.748720.mic	76021	2022-05-02 01:54:12.647624(utc)	637	323	757	359
249	205296.186674	546110.370451	18.202295	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461864.791749.mic	130725	2022-05-02 03:25:22.991027(utc)	305	869	395	889
250	204360.655607	547220.737126	16.721167	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651452624.731850.mic	37909	2022-05-02 00:50:41.432305(utc)	64	898	240	944
251	203415.957976	545485.646794	42.288396	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459764.776854.mic	109267	2022-05-02 02:49:37.275701(utc)	598	897	700	931
252	202533.790861	546520.225102	34.155599	Right_Intersection	2205020940_M010C45L12G031_1846/01_camera/01/1651457544.779557.mic	87247	2022-05-02 02:12:55.277899(utc)	1682	358	1850	490
253	204630.651945	547242.198430	25.165017	Construction_yellow	2205020940_M010C45L12G031_1846/01_camera/01/1651454964.747316.mic	61282	2022-05-02 01:29:38.749836(utc)	1442	582	1520	658
254	205162.024565	546062.239953	20.634795	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461444.787913.mic	126335	2022-05-02 03:18:03.989091(utc)	1739	874	1843	900
255	204994.043324	545256.724492	18.962343	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651454304.723407.mic	54917	2022-05-02 01:19:02.223542(utc)	694	871	804	901
256	202794.108000	546096.199965	32.358007	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651457064.769087.mic	82352	2022-05-02 02:04:45.769443(utc)	1214	875	1314	903
257	204707.800932	545953.955602	28.968376	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651461564.789060.mic	127292	2022-05-02 03:19:39.690104(utc)	146	750	212	760
258	204196.124724	547163.453679	25.791280	TrafficLight_road	2205020940_M010C45L12G031_1846/01_camera/01/1651455684.751435.mic	68626	2022-05-02 01:41:53.151080(utc)	1053	337	1151	373
259	203398.444914	545498.042607	42.323779	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459764.776854.mic	109328	2022-05-02 02:49:43.375052(utc)	1519	895	1641	927
260	203114.703581	546463.987371	53.278298	noParking	2205020940_M010C45L12G031_1846/01_camera/01/1651456824.763809.mic	80260	2022-05-02 02:01:16.564765(utc)	1252	286	1354	384
261	203394.384611	545503.565068	42.602918	Hole	2205020940_M010C45L12G031_1846/01_camera/01/1651459764.776854.mic	109340	2022-05-02 02:49:44.575275(utc)	1451	866	1551	892
